timestamp,event,temp,humi,voltage,note
2026-08-24 08:48:36,reading,26.0,64.0,0.65,OK
2026-08-24 08:48:38,reading,26.0,64.0,0.65,OK
2026-08-24 08:48:40,reading,26.0,64.0,0.65,OK
2026-08-24 08:48:42,reading,26.0,64.0,0.65,OK
2026-08-24 08:48:43,reading,26.0,64.0,0.65,OK
2026-08-24 08:48:45,reading,26.0,64.0,0.65,OK
2026-08-24 08:48:47,reading,26.0,64.0,0.65,OK
2026-08-24 08:48:50,reading,26.0,64.0,0.65,OK
2026-08-24 08:48:52,reading,26.0,64.0,0.65,OK
2026-08-24 08:48:54,reading,26.0,64.0,0.65,OK
2026-08-24 08:48:55,reading,26.0,65.0,0.65,OK
2026-08-24 08:48:58,reading,26.0,65.0,0.65,OK
2026-08-24 08:48:59,reading,26.0,65.0,0.65,OK
2026-08-24 08:49:01,reading,26.0,65.0,0.65,OK
2026-08-24 08:49:03,reading,26.0,65.0,0.65,OK
2026-08-24 08:49:05,reading,26.0,65.0,0.65,OK
2026-08-24 08:49:07,reading,26.0,65.0,0.65,OK
2026-08-24 08:49:09,reading,26.0,65.0,0.65,OK
2026-08-24 08:49:10,reading,26.0,65.0,0.65,OK
2026-08-24 08:49:12,reading,26.0,65.0,0.65,OK
2026-08-24 08:49:14,reading,26.0,65.0,0.65,OK
2026-08-24 08:49:16,reading,26.0,65.0,0.65,OK
2026-08-24 08:49:18,reading,26.0,65.0,0.65,OK
2026-08-24 08:49:20,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:21,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:23,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:25,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:27,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:29,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:31,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:33,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:34,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:36,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:38,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:40,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:42,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:43,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:45,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:47,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:50,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:51,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:53,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:55,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:57,reading,26.0,64.0,0.65,OK
2026-08-24 08:49:59,reading,26.0,64.0,0.65,OK
2026-08-24 08:50:01,reading,26.0,64.0,0.65,OK
2026-08-24 08:50:03,reading,26.0,64.0,0.65,OK
2026-08-24 08:50:05,reading,26.0,64.0,0.65,OK
2026-08-24 08:50:07,reading,26.0,65.0,0.65,OK
2026-08-24 08:50:09,reading,26.0,65.0,0.65,OK
2026-08-24 08:50:11,reading,26.0,65.0,0.65,OK
2026-08-24 08:50:12,reading,26.0,65.0,0.65,OK
2026-08-24 08:50:14,reading,26.0,65.0,0.65,OK
2026-08-24 08:50:16,reading,26.0,65.0,0.65,OK
2026-08-24 08:50:18,reading,26.0,65.0,0.65,OK
2026-08-24 08:50:20,reading,26.0,65.0,0.65,OK
2026-08-24 08:50:21,reading,26.0,65.0,0.65,OK
2026-08-24 08:50:23,reading,26.0,65.0,0.65,OK
2026-08-24 08:50:25,reading,26.0,65.0,0.65,OK
2026-08-24 08:50:27,reading,26.0,65.0,0.65,OK
2026-08-24 08:50:29,reading,26.0,65.0,0.65,OK
2026-08-24 08:50:31,reading,26.0,66.0,0.65,OK
2026-08-24 08:50:32,reading,26.0,66.0,0.65,OK
2026-08-24 08:50:34,reading,26.0,66.0,0.65,OK
2026-08-24 08:50:36,reading,26.0,66.0,0.65,OK
2026-08-24 08:50:38,reading,26.0,66.0,0.65,OK
2026-08-24 08:50:40,reading,26.0,66.0,0.65,OK
2026-08-24 08:50:42,reading,26.0,66.0,0.65,OK
2026-08-24 08:50:43,reading,26.0,66.0,0.65,OK
2026-08-24 08:50:45,reading,26.0,66.0,0.65,OK
2026-08-24 08:50:47,reading,26.0,66.0,0.65,OK
2026-08-24 08:50:49,reading,26.0,66.0,0.65,OK
2026-08-24 08:50:51,reading,26.0,66.0,0.65,OK
2026-08-24 08:50:53,reading,26.0,66.0,0.65,OK
2026-08-24 08:50:55,reading,26.0,66.0,0.65,OK
2026-08-24 08:50:57,reading,26.0,66.0,0.65,OK
2026-08-24 08:50:59,reading,26.0,66.0,0.65,OK
2026-08-24 08:51:01,reading,26.0,66.0,0.65,OK
2026-08-24 08:51:03,reading,26.0,66.0,0.65,OK
2026-08-24 08:51:06,reading,26.0,66.0,0.65,OK
2026-08-24 08:51:09,reading,26.0,66.0,0.65,OK
2026-08-24 08:51:10,reading,26.0,66.0,0.65,OK
2026-08-24 08:51:12,reading,26.0,66.0,0.65,OK
2026-08-24 08:51:14,reading,26.0,66.0,0.65,OK
2026-08-24 08:51:21,reading,26.0,65.0,0.65,OK
2026-08-24 08:51:23,reading,26.0,65.0,0.65,OK
2026-08-24 08:51:25,reading,26.0,65.0,0.65,OK
2026-08-24 08:51:27,reading,26.0,65.0,0.65,OK
2026-08-24 08:51:28,reading,26.0,65.0,0.65,OK
2026-08-24 08:51:30,reading,26.0,65.0,0.65,OK
2026-08-24 08:51:32,reading,26.0,65.0,0.65,OK
2026-08-24 08:51:34,reading,26.0,65.0,0.65,OK
2026-08-24 08:51:36,reading,26.0,65.0,0.65,OK
2026-08-24 08:51:43,reading,26.0,65.0,0.65,OK
2026-08-24 08:51:44,reading,26.0,65.0,0.65,OK
2026-08-24 08:51:46,reading,26.0,65.0,0.65,OK
2026-08-24 08:51:48,reading,26.0,65.0,0.65,OK
2026-08-24 08:51:50,reading,26.0,65.0,0.65,OK
2026-08-24 08:51:52,reading,26.0,65.0,0.65,OK
2026-08-24 08:51:53,reading,26.0,65.0,0.65,OK
2026-08-24 08:51:55,reading,26.0,65.0,0.65,OK
2026-08-24 08:52:02,reading,26.0,65.0,0.65,OK
2026-08-24 08:52:04,reading,26.0,65.0,0.65,OK
2026-08-24 08:52:06,reading,26.0,65.0,0.65,OK
2026-08-24 08:52:08,reading,26.0,65.0,0.65,OK
2026-08-24 08:52:10,reading,26.0,65.0,0.65,OK
2026-08-24 08:52:11,reading,26.0,65.0,0.65,OK
2026-08-24 08:52:13,reading,26.0,65.0,0.65,OK
2026-08-24 08:52:20,reading,26.0,65.0,0.65,OK
2026-08-24 08:52:22,reading,26.0,65.0,0.65,OK
2026-08-24 08:52:24,reading,26.0,65.0,0.65,OK
2026-08-24 08:52:26,reading,26.0,65.0,0.65,OK
2026-08-24 08:52:28,reading,26.0,65.0,0.65,OK
2026-08-24 08:52:34,reading,26.0,65.0,0.65,OK
2026-08-24 08:52:36,reading,26.0,65.0,0.65,OK
2026-08-24 08:52:43,reading,26.0,65.0,0.65,OK
2026-08-24 08:52:45,reading,26.0,65.0,0.65,OK
2026-08-24 08:52:52,reading,26.0,65.0,0.65,OK
2026-08-24 08:52:54,reading,26.0,65.0,0.65,OK
2026-08-24 08:52:56,reading,26.0,66.0,0.65,OK
2026-08-24 08:52:57,reading,26.0,66.0,0.65,OK
2026-08-24 08:52:59,reading,26.0,66.0,0.65,OK
2026-08-24 08:53:01,reading,26.0,66.0,0.65,OK
2026-08-24 08:53:03,reading,26.0,66.0,0.65,OK
2026-08-24 08:53:05,reading,26.0,66.0,0.65,OK
2026-08-24 08:53:07,reading,26.0,66.0,0.65,OK
2026-08-24 08:53:08,reading,26.0,66.0,0.65,OK
2026-08-24 08:53:10,reading,26.0,66.0,0.65,OK
2026-08-24 08:53:12,reading,26.0,66.0,0.65,OK
2026-08-24 08:53:14,reading,26.0,66.0,0.65,OK
2026-08-24 08:53:16,reading,26.0,66.0,0.65,OK
2026-08-24 08:53:18,reading,26.0,66.0,0.65,OK
2026-08-24 08:53:20,reading,26.0,70.0,0.65,OK
2026-08-24 08:53:21,reading,26.0,70.0,0.65,OK
2026-08-24 08:53:23,reading,26.0,70.0,0.65,OK
2026-08-24 08:53:25,reading,26.0,70.0,0.65,OK
2026-08-24 08:53:29,reading,26.0,70.0,0.65,OK
2026-08-24 08:53:31,reading,26.0,70.0,0.65,OK
2026-08-24 08:53:33,reading,26.0,70.0,0.65,OK
2026-08-24 08:53:35,reading,26.0,70.0,0.65,OK
2026-08-24 08:53:37,reading,26.0,70.0,0.65,OK
2026-08-24 08:53:39,reading,26.0,70.0,0.65,OK
2026-08-24 08:53:41,reading,26.0,70.0,0.65,OK
2026-08-24 08:53:43,reading,26.0,70.0,0.65,OK
2026-08-24 08:53:45,reading,26.0,65.0,0.65,OK
2026-08-24 08:53:47,reading,26.0,65.0,0.65,OK
2026-08-24 08:53:48,reading,26.0,65.0,0.65,OK
2026-08-24 08:53:50,reading,26.0,65.0,0.65,OK
2026-08-24 08:53:52,reading,26.0,65.0,0.65,OK
2026-08-24 08:53:54,reading,26.0,65.0,0.65,OK
2026-08-24 08:53:56,reading,26.0,65.0,0.65,OK
2026-08-24 08:53:58,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:00,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:01,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:03,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:05,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:07,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:09,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:11,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:13,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:15,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:16,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:18,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:20,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:22,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:24,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:25,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:27,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:29,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:31,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:33,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:35,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:36,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:38,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:40,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:42,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:44,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:45,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:47,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:49,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:51,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:53,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:54,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:56,reading,26.0,65.0,0.65,OK
2026-08-24 08:54:58,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:00,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:02,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:04,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:05,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:07,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:09,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:11,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:13,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:14,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:16,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:18,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:20,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:22,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:24,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:29,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:30,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:32,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:34,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:36,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:38,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:40,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:42,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:43,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:45,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:47,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:49,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:51,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:53,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:54,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:56,reading,26.0,65.0,0.65,OK
2026-08-24 08:55:58,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:00,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:07,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:09,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:10,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:12,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:14,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:16,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:18,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:20,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:21,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:23,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:25,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:27,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:29,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:31,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:33,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:35,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:37,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:39,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:41,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:42,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:44,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:46,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:48,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:50,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:52,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:54,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:55,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:57,reading,26.0,65.0,0.65,OK
2026-08-24 08:56:59,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:01,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:03,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:05,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:06,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:08,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:10,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:12,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:14,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:16,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:17,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:19,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:21,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:23,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:25,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:27,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:29,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:30,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:32,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:34,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:36,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:38,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:43,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:45,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:47,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:49,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:51,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:53,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:55,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:57,reading,26.0,65.0,0.65,OK
2026-08-24 08:57:58,reading,26.0,65.0,0.65,OK
2026-08-24 08:58:00,reading,26.0,65.0,0.65,OK
2026-08-24 08:58:02,reading,26.0,65.0,0.65,OK
2026-08-24 08:58:04,reading,26.0,65.0,0.65,OK
2026-08-24 08:58:06,reading,26.0,65.0,0.65,OK
2026-08-24 08:58:08,reading,26.0,65.0,0.65,OK
2026-08-24 08:58:10,reading,26.0,65.0,0.65,OK
2026-08-24 08:58:12,reading,26.0,65.0,0.65,OK
2026-08-24 08:58:14,reading,26.0,65.0,0.65,OK
2026-08-24 08:58:15,reading,26.0,65.0,0.65,OK
2026-08-24 08:58:17,reading,26.0,65.0,0.65,OK
2026-08-24 08:58:19,reading,26.0,65.0,0.65,OK
2026-08-24 08:58:21,reading,26.0,65.0,0.65,OK
2026-08-24 08:58:23,reading,26.0,65.0,0.65,OK
2026-08-24 08:58:25,reading,26.0,65.0,0.65,OK
2026-08-24 08:58:27,reading,26.0,65.0,0.65,OK
2026-08-24 08:58:30,reading,26.0,81.0,0.65,OK
2026-08-24 08:58:32,reading,26.0,81.0,0.65,OK
2026-08-24 08:58:38,reading,26.0,81.0,0.65,OK
2026-08-24 08:58:41,reading,26.0,81.0,0.65,OK
2026-08-24 08:58:43,reading,26.0,81.0,0.65,OK
2026-08-24 08:58:45,reading,26.0,81.0,0.65,OK
2026-08-24 08:58:47,reading,26.0,81.0,0.65,OK
2026-08-24 08:58:49,reading,26.0,81.0,0.65,OK
2026-08-24 08:58:51,reading,26.0,81.0,0.65,OK
2026-08-24 08:58:53,reading,27.0,77.0,0.65,OK
2026-08-24 08:58:55,reading,27.0,77.0,0.65,OK
2026-08-24 08:58:57,reading,27.0,77.0,0.65,OK
2026-08-24 08:58:59,reading,27.0,77.0,0.65,OK
2026-08-24 08:59:01,reading,27.0,77.0,0.65,OK
2026-08-24 08:59:03,reading,27.0,77.0,0.65,OK
2026-08-24 08:59:05,reading,27.0,77.0,0.65,OK
2026-08-24 08:59:07,reading,27.0,77.0,0.65,OK
2026-08-24 08:59:08,reading,27.0,77.0,0.65,OK
2026-08-24 08:59:10,reading,27.0,77.0,0.65,OK
2026-08-24 08:59:13,reading,27.0,77.0,0.65,OK
2026-08-24 08:59:14,reading,27.0,77.0,0.65,OK
2026-08-24 08:59:16,reading,27.0,77.0,0.65,OK
2026-08-24 08:59:18,reading,27.0,77.0,0.65,OK
2026-08-24 08:59:20,reading,28.0,71.0,0.65,OK
2026-08-24 08:59:22,reading,28.0,71.0,0.65,OK
2026-08-24 08:59:24,reading,28.0,71.0,0.65,OK
2026-08-24 08:59:29,reading,28.0,71.0,0.65,OK
2026-08-24 08:59:31,reading,28.0,71.0,0.65,OK
2026-08-24 08:59:33,reading,28.0,71.0,0.65,OK
2026-08-24 08:59:35,reading,28.0,71.0,0.65,OK
2026-08-24 08:59:37,reading,28.0,71.0,0.65,OK
2026-08-24 08:59:39,reading,28.0,71.0,0.65,OK
2026-08-24 08:59:41,reading,28.0,71.0,0.65,OK
2026-08-24 08:59:43,reading,27.0,62.0,0.65,OK
2026-08-24 08:59:45,reading,27.0,62.0,0.65,OK
2026-08-24 08:59:47,reading,27.0,62.0,0.65,OK
2026-08-24 08:59:49,reading,27.0,62.0,0.65,OK
2026-08-24 08:59:51,reading,27.0,62.0,0.65,OK
2026-08-24 08:59:53,reading,27.0,62.0,0.65,OK
2026-08-24 08:59:56,reading,27.0,62.0,0.65,OK
2026-08-24 08:59:58,reading,27.0,62.0,0.65,OK
2026-08-24 09:00:02,reading,27.0,62.0,0.65,OK
2026-08-24 09:00:09,reading,27.0,62.0,0.65,OK
2026-08-24 09:00:11,reading,27.0,62.0,0.65,OK
2026-08-24 09:00:15,reading,27.0,62.0,0.65,OK
2026-08-24 09:00:17,reading,27.0,62.0,0.65,OK
2026-08-24 09:00:19,reading,27.0,62.0,0.65,OK
2026-08-24 09:00:22,reading,27.0,62.0,0.65,OK
2026-08-24 09:00:24,reading,27.0,62.0,0.65,OK
2026-08-24 09:00:26,reading,27.0,62.0,0.65,OK
2026-08-24 09:00:28,reading,27.0,62.0,0.65,OK
2026-08-24 09:00:30,reading,27.0,62.0,0.65,OK
2026-08-24 09:00:32,reading,27.0,62.0,0.65,OK
2026-08-24 09:00:34,reading,27.0,62.0,0.65,OK
2026-08-24 09:00:36,reading,27.0,63.0,0.65,OK
2026-08-24 09:00:37,reading,27.0,63.0,0.65,OK
2026-08-24 09:00:39,reading,27.0,63.0,0.65,OK
2026-08-24 09:00:43,reading,27.0,63.0,0.65,OK
2026-08-24 09:00:45,reading,27.0,63.0,0.65,OK
2026-08-24 09:00:47,reading,27.0,63.0,0.65,OK
2026-08-24 09:00:49,reading,27.0,63.0,0.65,OK
2026-08-24 09:00:51,reading,27.0,63.0,0.65,OK
2026-08-24 09:00:57,reading,27.0,63.0,0.65,OK
2026-08-24 09:01:02,reading,27.0,63.0,0.65,OK
2026-08-24 09:01:04,reading,27.0,63.0,0.65,OK
2026-08-24 09:01:09,reading,27.0,63.0,0.65,OK
2026-08-24 09:01:12,reading,27.0,63.0,0.65,OK
2026-08-24 09:01:15,reading,27.0,63.0,0.65,OK
2026-08-24 09:01:19,reading,27.0,63.0,0.65,OK
2026-08-24 09:01:20,reading,27.0,63.0,0.65,OK
2026-08-24 09:01:25,reading,27.0,63.0,0.65,OK
2026-08-24 09:01:27,reading,26.0,64.0,0.65,OK
2026-08-24 09:01:29,reading,26.0,64.0,0.65,OK
2026-08-24 09:01:31,reading,26.0,64.0,0.65,OK
2026-08-24 09:01:33,reading,26.0,64.0,0.65,OK
2026-08-24 09:01:35,reading,26.0,64.0,0.65,OK
2026-08-24 09:01:37,reading,26.0,64.0,0.65,OK
2026-08-24 09:01:38,reading,26.0,64.0,0.65,OK
2026-08-24 09:01:41,reading,26.0,64.0,0.65,OK
2026-08-24 09:01:43,reading,26.0,64.0,0.65,OK
2026-08-24 09:01:44,reading,26.0,64.0,0.65,OK
2026-08-24 09:01:47,reading,26.0,64.0,0.65,OK
2026-08-24 09:01:49,reading,26.0,64.0,0.65,OK
2026-08-24 09:01:51,reading,26.0,64.0,0.65,OK
2026-08-24 09:01:53,reading,26.0,64.0,0.65,OK
2026-08-24 09:01:54,reading,26.0,64.0,0.65,OK
2026-08-24 09:01:56,reading,26.0,64.0,0.65,OK
2026-08-24 09:01:58,reading,26.0,64.0,0.65,OK
2026-08-24 09:02:01,reading,26.0,64.0,0.65,OK
2026-08-24 09:02:02,reading,26.0,64.0,0.65,OK
2026-08-24 09:02:04,reading,26.0,64.0,0.65,OK
2026-08-24 09:02:06,reading,26.0,64.0,0.65,OK
2026-08-24 09:02:08,reading,26.0,64.0,0.65,OK
2026-08-24 09:02:10,reading,26.0,64.0,0.65,OK
2026-08-24 09:02:12,reading,26.0,64.0,0.65,OK
2026-08-24 09:02:14,reading,26.0,65.0,0.65,OK
2026-08-24 09:02:16,reading,26.0,65.0,0.65,OK
2026-08-24 09:02:18,reading,26.0,65.0,0.65,OK
2026-08-24 09:02:19,reading,26.0,65.0,0.65,OK
2026-08-24 09:02:21,reading,26.0,65.0,0.65,OK
2026-08-24 09:02:23,reading,26.0,65.0,0.65,OK
2026-08-24 09:02:25,reading,26.0,65.0,0.65,OK
2026-08-24 09:02:27,reading,26.0,65.0,0.65,OK
2026-08-24 09:02:29,reading,26.0,65.0,0.65,OK
2026-08-24 09:02:31,reading,26.0,65.0,0.65,OK
2026-08-24 09:02:33,reading,26.0,65.0,0.65,OK
2026-08-24 09:02:34,reading,26.0,65.0,0.65,OK
2026-08-24 09:02:36,reading,26.0,65.0,0.65,OK
2026-08-24 09:02:38,reading,26.0,66.0,0.65,OK
2026-08-24 09:02:40,reading,26.0,66.0,0.65,OK
2026-08-24 09:02:42,reading,26.0,66.0,0.65,OK
2026-08-24 09:02:44,reading,26.0,66.0,0.65,OK
2026-08-24 09:02:46,reading,26.0,66.0,0.65,OK
2026-08-24 09:02:48,reading,26.0,66.0,0.65,OK
2026-08-24 09:02:50,reading,26.0,66.0,0.65,OK
2026-08-24 09:02:52,reading,26.0,66.0,0.65,OK
2026-08-24 09:02:54,reading,26.0,66.0,0.65,OK
2026-08-24 09:02:56,reading,26.0,66.0,0.65,OK
2026-08-24 09:02:58,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:02,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:04,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:06,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:08,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:09,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:11,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:13,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:15,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:17,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:19,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:21,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:25,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:26,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:28,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:31,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:33,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:35,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:37,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:39,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:41,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:43,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:45,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:46,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:48,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:50,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:52,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:54,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:56,reading,26.0,66.0,0.65,OK
2026-08-24 09:03:58,reading,26.0,66.0,0.65,OK
2026-08-24 09:04:02,reading,26.0,66.0,0.65,OK
2026-08-24 09:04:03,reading,26.0,66.0,0.65,OK
2026-08-24 09:04:05,reading,26.0,66.0,0.65,OK
2026-08-24 09:04:07,reading,26.0,66.0,0.65,OK
2026-08-24 09:04:09,reading,26.0,66.0,0.65,OK
2026-08-24 09:04:11,reading,26.0,66.0,0.65,OK
2026-08-24 09:04:13,reading,26.0,66.0,0.65,OK
2026-08-24 09:04:15,reading,26.0,66.0,0.65,OK
2026-08-24 09:04:17,reading,26.0,66.0,0.65,OK
2026-08-24 09:04:19,reading,26.0,66.0,0.65,OK
2026-08-24 09:04:21,reading,26.0,66.0,0.65,OK
2026-08-24 09:04:23,reading,26.0,66.0,0.65,OK
